timestamp,type,key,latency_ms,version,stale
2026-04-03T16:44:06.964255-04:00,read,key6,5.693,16,false
2026-04-03T16:44:06.964339-04:00,read,key7,6.176,18,false
2026-04-03T16:44:06.964318-04:00,read,key7,6.236,18,false
2026-04-03T16:44:06.964346-04:00,read,key9,6.341,19,false
2026-04-03T16:44:06.964301-04:00,read,key6,6.552,16,false
2026-04-03T16:44:06.964278-04:00,read,key8,7.781,19,false
2026-04-03T16:44:06.964279-04:00,read,key5,7.793,15,false
2026-04-03T16:44:06.964307-04:00,read,key9,7.765,19,false
2026-04-03T16:44:06.972081-04:00,read,key0,0.983,16,false
2026-04-03T16:44:06.972063-04:00,read,key6,0.989,16,false
2026-04-03T16:44:06.970522-04:00,read,key6,2.551,16,false
2026-04-03T16:44:06.964287-04:00,read,key9,8.809,19,false
2026-04-03T16:44:06.972079-04:00,read,key9,1.024,19,false
2026-04-03T16:44:06.964333-04:00,read,key7,8.785,18,false
2026-04-03T16:44:06.973099-04:00,read,key3,1.543,20,false
2026-04-03T16:44:06.970693-04:00,read,key1,4.012,19,false
2026-04-03T16:44:06.973087-04:00,read,key5,1.673,15,false
2026-04-03T16:44:06.969978-04:00,read,key8,4.816,19,false
2026-04-03T16:44:06.97312-04:00,read,key6,1.689,16,false
2026-04-03T16:44:06.973086-04:00,read,key4,1.779,15,false
2026-04-03T16:44:06.973099-04:00,read,key9,1.775,19,false
2026-04-03T16:44:06.974813-04:00,read,key1,1.618,19,false
2026-04-03T16:44:06.974868-04:00,read,key0,1.561,16,false
2026-04-03T16:44:06.973106-04:00,read,key6,3.318,16,false
2026-04-03T16:44:06.974709-04:00,read,key1,1.763,19,false
2026-04-03T16:44:06.974877-04:00,read,key8,1.598,19,false
2026-04-03T16:44:06.974768-04:00,read,key0,1.700,16,false
2026-04-03T16:44:06.974646-04:00,read,key6,1.834,16,false
2026-04-03T16:44:06.976479-04:00,read,key1,1.296,19,false
2026-04-03T16:44:06.976489-04:00,read,key0,1.306,16,false
2026-04-03T16:44:06.976482-04:00,read,key4,1.319,15,false
2026-04-03T16:44:06.976444-04:00,read,key9,1.453,20,false
2026-04-03T16:44:06.977814-04:00,read,key2,1.179,15,false
2026-04-03T16:44:06.977901-04:00,read,key3,1.098,20,false
2026-04-03T16:44:06.977786-04:00,read,key6,1.216,17,false
2026-04-03T16:44:06.977826-04:00,read,key3,1.208,20,false
2026-04-03T16:44:06.979007-04:00,read,key4,0.842,15,false
2026-04-03T16:44:06.979014-04:00,read,key8,0.839,19,false
2026-04-03T16:44:06.979039-04:00,read,key1,0.820,19,false
2026-04-03T16:44:06.979015-04:00,read,key5,0.852,15,false
2026-04-03T16:44:06.979866-04:00,read,key2,0.674,15,false
2026-04-03T16:44:06.979852-04:00,read,key0,0.693,16,false
2026-04-03T16:44:06.979876-04:00,read,key8,0.691,19,false
2026-04-03T16:44:06.980549-04:00,read,key4,0.492,15,false
2026-04-03T16:44:06.980544-04:00,read,key1,0.690,19,false
2026-04-03T16:44:06.98057-04:00,read,key7,0.680,19,false
2026-04-03T16:44:06.979857-04:00,read,key1,1.534,19,false
2026-04-03T16:44:06.981044-04:00,read,key6,0.904,17,false
2026-04-03T16:44:06.981253-04:00,read,key2,0.699,15,false
2026-04-03T16:44:06.981238-04:00,read,key3,0.761,21,false
2026-04-03T16:44:06.981394-04:00,read,key7,0.620,18,false
2026-04-03T16:44:06.981956-04:00,read,key3,1.052,20,false
2026-04-03T16:44:06.982018-04:00,read,key1,1.002,19,false
2026-04-03T16:44:06.981952-04:00,read,key3,1.077,20,false
2026-04-03T16:44:06.98302-04:00,read,key3,0.590,20,false
2026-04-03T16:44:06.983032-04:00,read,key2,0.585,15,false
2026-04-03T16:44:06.983614-04:00,read,key5,0.422,15,false
2026-04-03T16:44:06.983621-04:00,read,key3,0.419,21,false
2026-04-03T16:44:06.984039-04:00,read,key0,0.554,16,false
2026-04-03T16:44:06.984044-04:00,read,key2,0.554,15,false
2026-04-03T16:44:06.984601-04:00,read,key2,0.375,15,false
2026-04-03T16:44:06.984596-04:00,read,key1,0.386,19,false
2026-04-03T16:44:06.98498-04:00,read,key4,0.243,17,false
2026-04-03T16:44:06.984986-04:00,read,key8,0.289,19,false
2026-04-03T16:44:06.985226-04:00,read,key1,0.220,19,false
2026-04-03T16:44:06.98528-04:00,read,key4,0.258,15,false
2026-04-03T16:44:06.985542-04:00,read,key7,0.195,19,false
2026-04-03T16:44:06.98574-04:00,read,key4,0.212,15,false
2026-04-03T16:44:06.985956-04:00,read,key8,0.233,19,false
2026-04-03T16:44:06.986192-04:00,read,key9,0.212,20,false
2026-04-03T16:44:06.986407-04:00,read,key5,0.203,15,false
2026-04-03T16:44:06.986613-04:00,read,key7,0.175,19,false
2026-04-03T16:44:06.986792-04:00,read,key1,0.204,19,false
2026-04-03T16:44:06.986999-04:00,read,key5,0.223,15,false
2026-04-03T16:44:06.987226-04:00,read,key2,0.246,15,false
2026-04-03T16:44:06.983049-04:00,write,key4,1220.170,16,false
2026-04-03T16:44:06.976452-04:00,write,key7,1227.020,19,false
2026-04-03T16:44:06.985451-04:00,write,key5,1218.076,16,false
2026-04-03T16:44:06.987477-04:00,write,key0,1216.004,17,false
2026-04-03T16:44:06.982005-04:00,write,key6,1221.631,17,false
2026-04-03T16:44:06.970572-04:00,write,key3,1232.817,21,false
2026-04-03T16:44:06.974799-04:00,write,key6,1228.961,17,false
2026-04-03T16:44:06.976476-04:00,write,key4,1228.543,17,false
2026-04-03T16:44:06.970862-04:00,write,key4,1234.158,16,false
2026-04-03T16:44:06.976463-04:00,write,key9,1228.582,20,false
2026-04-03T16:44:08.20504-04:00,read,key8,4.008,19,false
2026-04-03T16:44:08.205279-04:00,read,key1,4.467,19,false
2026-04-03T16:44:08.203535-04:00,read,key8,6.559,19,false
2026-04-03T16:44:08.203531-04:00,read,key8,6.596,19,false
2026-04-03T16:44:08.203288-04:00,read,key6,6.880,17,false
2026-04-03T16:44:08.203645-04:00,read,key5,6.656,16,false
2026-04-03T16:44:08.203635-04:00,read,key3,6.751,21,false
2026-04-03T16:44:08.205193-04:00,read,key9,5.272,20,false
2026-04-03T16:44:08.203796-04:00,read,key8,6.825,19,false
2026-04-03T16:44:08.203704-04:00,read,key4,7.277,16,true
2026-04-03T16:44:08.209801-04:00,read,key0,2.604,17,false
2026-04-03T16:44:08.210632-04:00,read,key1,3.430,19,false
2026-04-03T16:44:08.2104-04:00,read,key7,3.731,19,false
2026-04-03T16:44:08.210108-04:00,read,key8,4.196,19,false
2026-04-03T16:44:08.209084-04:00,read,key4,5.325,16,true
2026-04-03T16:44:08.210228-04:00,read,key8,4.096,19,false
2026-04-03T16:44:08.210474-04:00,read,key8,4.685,19,false
2026-04-03T16:44:08.210313-04:00,read,key7,5.185,19,false
2026-04-03T16:44:08.211023-04:00,read,key9,4.642,20,false
2026-04-03T16:44:08.214231-04:00,read,key6,4.829,17,false
2026-04-03T16:44:08.214428-04:00,read,key5,4.632,16,false
2026-04-03T16:44:08.214087-04:00,read,key5,4.978,16,false
2026-04-03T16:44:08.215516-04:00,read,key4,4.574,16,true
2026-04-03T16:44:08.214537-04:00,read,key3,5.619,21,false
2026-04-03T16:44:08.215682-04:00,read,key9,4.497,20,false
2026-04-03T16:44:08.214378-04:00,read,key5,5.778,16,false
2026-04-03T16:44:08.219096-04:00,read,key0,1.131,17,false
2026-04-03T16:44:08.215176-04:00,read,key3,5.059,21,false
2026-04-03T16:44:08.2191-04:00,read,key2,1.144,15,false
2026-04-03T16:44:08.219085-04:00,read,key9,1.187,21,false
2026-04-03T16:44:08.220191-04:00,read,key5,0.983,16,false
2026-04-03T16:44:08.220299-04:00,read,key8,0.887,19,false
2026-04-03T16:44:08.220257-04:00,read,key7,0.934,19,false
2026-04-03T16:44:08.221199-04:00,read,key2,0.523,15,false
2026-04-03T16:44:08.221194-04:00,read,key3,0.536,21,false
2026-04-03T16:44:08.221198-04:00,read,key5,0.702,16,false
2026-04-03T16:44:08.221732-04:00,read,key3,0.474,21,false
2026-04-03T16:44:08.220272-04:00,read,key7,1.969,19,false
2026-04-03T16:44:08.221741-04:00,read,key6,0.605,17,false
2026-04-03T16:44:08.222212-04:00,read,key0,0.484,17,false
2026-04-03T16:44:08.222353-04:00,read,key7,0.444,19,false
2026-04-03T16:44:08.221906-04:00,read,key0,0.894,17,false
2026-04-03T16:44:08.222245-04:00,read,key7,0.615,19,false
2026-04-03T16:44:08.222701-04:00,read,key2,0.545,15,false
2026-04-03T16:44:08.222813-04:00,read,key4,0.481,16,true
2026-04-03T16:44:08.222801-04:00,read,key7,0.731,19,false
2026-04-03T16:44:08.223314-04:00,read,key3,0.448,21,false
2026-04-03T16:44:08.223256-04:00,read,key9,0.599,20,false
2026-04-03T16:44:08.222865-04:00,read,key1,1.247,19,false
2026-04-03T16:44:08.223862-04:00,read,key7,0.599,19,false
2026-04-03T16:44:08.22354-04:00,read,key3,0.977,21,false
2026-04-03T16:44:08.224117-04:00,read,key5,0.487,16,false
2026-04-03T16:44:08.223768-04:00,read,key9,0.840,20,false
2026-04-03T16:44:08.224535-04:00,read,key9,0.396,21,false
2026-04-03T16:44:08.224546-04:00,read,key4,0.387,18,false
2026-04-03T16:44:08.224611-04:00,read,key7,0.348,19,false
2026-04-03T16:44:08.224613-04:00,read,key6,0.357,17,false
2026-04-03T16:44:08.224967-04:00,read,key8,0.523,19,false
2026-04-03T16:44:08.224936-04:00,read,key5,0.578,16,false
2026-04-03T16:44:08.224947-04:00,read,key2,0.674,15,false
2026-04-03T16:44:08.225522-04:00,read,key8,0.465,19,false
2026-04-03T16:44:08.225628-04:00,read,key0,0.372,17,false
2026-04-03T16:44:08.225508-04:00,read,key4,0.661,16,true
2026-04-03T16:44:08.225995-04:00,read,key7,0.432,19,false
2026-04-03T16:44:08.226175-04:00,read,key7,0.428,19,false
2026-04-03T16:44:08.226434-04:00,read,key6,0.305,17,false
2026-04-03T16:44:08.226746-04:00,read,key3,0.321,21,false
2026-04-03T16:44:08.227083-04:00,read,key4,0.308,16,true
2026-04-03T16:44:08.227398-04:00,read,key2,0.287,15,false
2026-04-03T16:44:08.227698-04:00,read,key4,0.308,16,true
2026-04-03T16:44:08.228011-04:00,read,key9,0.306,20,false
2026-04-03T16:44:08.212466-04:00,write,key8,1237.134,20,false
2026-04-03T16:44:08.220129-04:00,write,key6,1229.531,18,false
2026-04-03T16:44:08.224987-04:00,write,key9,1224.754,21,false
2026-04-03T16:44:08.220176-04:00,write,key1,1229.602,20,false
2026-04-03T16:44:08.220243-04:00,write,key5,1229.819,17,false
2026-04-03T16:44:08.228325-04:00,write,key6,1221.856,18,false
2026-04-03T16:44:08.226013-04:00,write,key0,1224.357,18,false
2026-04-03T16:44:08.226612-04:00,write,key8,1223.995,20,false
2026-04-03T16:44:08.210212-04:00,write,key9,1240.628,21,false
2026-04-03T16:44:08.220229-04:00,write,key4,1230.796,18,false
2026-04-03T16:44:09.44971-04:00,read,key3,2.612,21,false
2026-04-03T16:44:09.44971-04:00,read,key8,2.613,20,false
2026-04-03T16:44:09.450194-04:00,read,key5,2.153,17,false
2026-04-03T16:44:09.451062-04:00,read,key7,1.365,19,false
2026-04-03T16:44:09.450408-04:00,read,key4,2.029,18,false
2026-04-03T16:44:09.450079-04:00,read,key3,2.392,21,false
2026-04-03T16:44:09.449791-04:00,read,key1,2.732,20,false
2026-04-03T16:44:09.449827-04:00,read,key1,2.708,20,false
2026-04-03T16:44:09.452371-04:00,read,key6,1.094,18,false
2026-04-03T16:44:09.452435-04:00,read,key2,1.035,15,false
2026-04-03T16:44:09.45241-04:00,read,key9,1.130,21,false
2026-04-03T16:44:09.452483-04:00,read,key3,1.039,21,false
2026-04-03T16:44:09.452538-04:00,read,key9,1.043,21,false
2026-04-03T16:44:09.452544-04:00,read,key4,1.075,18,false
2026-04-03T16:44:09.452371-04:00,read,key8,1.253,20,false
2026-04-03T16:44:09.453585-04:00,read,key3,0.685,21,false
2026-04-03T16:44:09.450625-04:00,read,key4,3.934,18,false
2026-04-03T16:44:09.453483-04:00,read,key0,1.092,18,false
2026-04-03T16:44:09.453588-04:00,read,key5,1.022,17,false
2026-04-03T16:44:09.454282-04:00,read,key5,0.631,17,false
2026-04-03T16:44:09.453549-04:00,read,key6,1.428,18,false
2026-04-03T16:44:09.454618-04:00,read,key0,0.895,18,false
2026-04-03T16:44:09.453626-04:00,read,key2,2.032,15,false
2026-04-03T16:44:09.454922-04:00,read,key9,0.994,21,false
2026-04-03T16:44:09.455676-04:00,read,key0,0.572,18,false
2026-04-03T16:44:09.454986-04:00,read,key7,1.266,19,false
2026-04-03T16:44:09.455525-04:00,read,key4,0.984,18,false
2026-04-03T16:44:09.455926-04:00,read,key2,0.789,15,false
2026-04-03T16:44:09.456258-04:00,read,key2,0.672,15,false
2026-04-03T16:44:09.456534-04:00,read,key8,0.459,20,false
2026-04-03T16:44:09.456261-04:00,read,key5,0.792,17,false
2026-04-03T16:44:09.456721-04:00,read,key7,0.683,19,false
2026-04-03T16:44:09.457413-04:00,read,key7,0.436,19,false
2026-04-03T16:44:09.457103-04:00,read,key6,0.753,18,false
2026-04-03T16:44:09.457168-04:00,read,key4,0.715,18,false
