timestamp,type,key,latency_ms,version,stale
2026-04-03T16:38:07.294693-04:00,read,key1,9.454,1275,false
2026-04-03T16:38:07.294807-04:00,read,key8,9.357,1322,false
2026-04-03T16:38:07.294688-04:00,read,key9,9.476,1409,false
2026-04-03T16:38:07.294689-04:00,read,key7,9.631,1365,false
2026-04-03T16:38:07.304325-04:00,read,key5,2.523,1365,false
2026-04-03T16:38:07.304177-04:00,read,key4,2.719,1273,false
2026-04-03T16:38:07.294702-04:00,read,key0,12.213,1258,false
2026-04-03T16:38:07.294782-04:00,write,key0,12.474,1259,false
2026-04-03T16:38:07.294832-04:00,write,key1,12.444,1276,false
2026-04-03T16:38:07.294783-04:00,read,key0,12.651,1256,true
2026-04-03T16:38:07.294864-04:00,write,key0,12.621,1260,false
2026-04-03T16:38:07.294731-04:00,read,key6,12.794,1249,false
2026-04-03T16:38:07.304184-04:00,write,key1,5.143,1277,false
2026-04-03T16:38:07.30728-04:00,read,key4,2.086,1273,false
2026-04-03T16:38:07.30726-04:00,read,key1,2.139,1275,true
2026-04-03T16:38:07.306931-04:00,write,key4,2.537,1274,false
2026-04-03T16:38:07.306881-04:00,write,key0,2.620,1261,false
2026-04-03T16:38:07.304177-04:00,read,key8,5.529,1320,false
2026-04-03T16:38:07.309404-04:00,write,key2,2.262,1378,false
2026-04-03T16:38:07.307528-04:00,read,key7,4.182,1364,false
2026-04-03T16:38:07.307488-04:00,read,key1,4.326,1275,true
2026-04-03T16:38:07.309366-04:00,read,key7,2.471,1364,false
2026-04-03T16:38:07.309376-04:00,read,key1,2.477,1275,true
2026-04-03T16:38:07.30951-04:00,write,key5,2.354,1366,false
2026-04-03T16:38:07.309718-04:00,write,key8,2.213,1327,false
2026-04-03T16:38:07.306901-04:00,read,key9,5.068,1410,false
2026-04-03T16:38:07.307439-04:00,write,key8,5.349,1328,false
2026-04-03T16:38:07.311817-04:00,read,key3,1.623,1356,false
2026-04-03T16:38:07.311681-04:00,read,key9,1.807,1408,false
2026-04-03T16:38:07.311856-04:00,read,key8,1.682,1326,true
2026-04-03T16:38:07.311717-04:00,read,key1,1.851,1275,true
2026-04-03T16:38:07.309472-04:00,read,key5,4.163,1365,true
2026-04-03T16:38:07.311979-04:00,write,key9,1.675,1412,false
2026-04-03T16:38:07.311869-04:00,write,key5,1.795,1367,false
2026-04-03T16:38:07.311841-04:00,read,key5,1.832,1364,true
2026-04-03T16:38:07.31346-04:00,write,key8,1.491,1329,false
2026-04-03T16:38:07.313676-04:00,write,key1,1.306,1278,false
2026-04-03T16:38:07.313642-04:00,read,key2,1.529,1376,true
2026-04-03T16:38:07.312791-04:00,read,key7,2.391,1364,false
2026-04-03T16:38:07.313542-04:00,read,key0,1.646,1256,true
2026-04-03T16:38:07.313572-04:00,write,key0,1.629,1262,false
2026-04-03T16:38:07.313491-04:00,read,key7,1.679,1364,false
2026-04-03T16:38:07.31367-04:00,read,key0,1.505,1258,true
2026-04-03T16:38:07.313657-04:00,read,key5,1.514,1365,true
2026-04-03T16:38:07.311934-04:00,read,key4,3.326,1273,true
2026-04-03T16:38:07.314988-04:00,write,key2,0.832,1379,false
