timestamp,type,key,latency_ms,version,stale
2026-04-03T16:37:37.080738-04:00,read,key9,5.411,102,false
2026-04-03T16:37:37.080697-04:00,write,key7,5.561,112,false
2026-04-03T16:37:37.080687-04:00,read,key9,6.896,102,false
2026-04-03T16:37:37.080705-04:00,write,key4,6.919,111,false
2026-04-03T16:37:37.080808-04:00,read,key6,6.818,94,false
2026-04-03T16:37:37.080712-04:00,read,key8,6.923,91,false
2026-04-03T16:37:37.080723-04:00,read,key0,6.911,85,false
2026-04-03T16:37:37.086167-04:00,read,key9,1.670,102,false
2026-04-03T16:37:37.087629-04:00,write,key2,1.483,103,false
2026-04-03T16:37:37.087612-04:00,read,key6,1.536,94,false
2026-04-03T16:37:37.080779-04:00,read,key1,8.344,104,false
2026-04-03T16:37:37.080679-04:00,read,key6,8.552,94,false
2026-04-03T16:37:37.087639-04:00,read,key6,1.623,94,false
2026-04-03T16:37:37.087629-04:00,read,key2,1.662,102,true
2026-04-03T16:37:37.080787-04:00,read,key6,8.596,94,false
2026-04-03T16:37:37.08784-04:00,read,key3,3.021,102,false
2026-04-03T16:37:37.089294-04:00,read,key6,1.579,94,false
2026-04-03T16:37:37.089384-04:00,read,key7,1.501,111,true
2026-04-03T16:37:37.089231-04:00,read,key3,1.640,102,false
2026-04-03T16:37:37.08915-04:00,read,key2,1.755,102,true
2026-04-03T16:37:37.089265-04:00,read,key7,1.652,111,true
2026-04-03T16:37:37.086264-04:00,read,key3,4.652,102,false
2026-04-03T16:37:37.087635-04:00,read,key0,3.289,85,false
2026-04-03T16:37:37.089147-04:00,read,key1,1.841,104,false
2026-04-03T16:37:37.089155-04:00,read,key4,1.840,110,true
2026-04-03T16:37:37.090991-04:00,read,key8,1.710,91,false
2026-04-03T16:37:37.090905-04:00,write,key2,1.831,104,false
2026-04-03T16:37:37.090907-04:00,read,key0,1.879,85,false
2026-04-03T16:37:37.090886-04:00,read,key4,1.981,109,true
2026-04-03T16:37:37.09092-04:00,write,key1,2.043,105,false
2026-04-03T16:37:37.090871-04:00,read,key8,2.096,91,false
2026-04-03T16:37:37.090903-04:00,read,key0,2.076,85,false
2026-04-03T16:37:37.090998-04:00,read,key4,1.995,109,true
2026-04-03T16:37:37.092981-04:00,read,key4,1.835,109,true
2026-04-03T16:37:37.092717-04:00,read,key2,2.109,102,true
2026-04-03T16:37:37.090927-04:00,read,key2,3.924,102,true
