timestamp,type,key,latency_ms,version,stale
2026-04-03T16:40:31.149845-04:00,read,key3,24.124,0,false
2026-04-03T16:40:31.150279-04:00,read,key8,32.108,0,false
2026-04-03T16:40:31.173993-04:00,read,key5,8.427,0,false
2026-04-03T16:40:31.149823-04:00,read,key1,33.136,0,false
2026-04-03T16:40:31.149821-04:00,read,key5,33.151,0,false
2026-04-03T16:40:31.149867-04:00,read,key4,33.131,0,false
2026-04-03T16:40:31.18243-04:00,read,key1,1.228,0,false
2026-04-03T16:40:31.182405-04:00,read,key4,1.265,0,false
2026-04-03T16:40:31.182976-04:00,read,key8,1.188,0,false
2026-04-03T16:40:31.182984-04:00,read,key2,1.324,0,false
2026-04-03T16:40:31.183678-04:00,read,key0,1.125,0,false
2026-04-03T16:40:31.14981-04:00,read,key7,35.140,0,false
2026-04-03T16:40:31.18419-04:00,read,key2,1.179,0,false
2026-04-03T16:40:31.149811-04:00,read,key0,35.875,0,false
2026-04-03T16:40:31.184957-04:00,read,key0,1.076,0,false
2026-04-03T16:40:31.184809-04:00,read,key8,1.457,0,false
2026-04-03T16:40:31.185376-04:00,read,key9,1.065,0,false
2026-04-03T16:40:31.186041-04:00,read,key9,0.819,0,false
2026-04-03T16:40:31.186448-04:00,read,key0,0.788,0,false
2026-04-03T16:40:31.186271-04:00,read,key1,1.276,0,false
2026-04-03T16:40:31.185694-04:00,read,key0,1.867,0,false
2026-04-03T16:40:31.186886-04:00,read,key3,0.824,0,false
2026-04-03T16:40:31.187242-04:00,read,key8,0.861,0,false
2026-04-03T16:40:31.187567-04:00,read,key8,0.965,0,false
2026-04-03T16:40:31.187555-04:00,read,key5,1.055,0,false
2026-04-03T16:40:31.188111-04:00,read,key4,0.867,0,false
2026-04-03T16:40:31.188615-04:00,read,key1,0.789,0,false
2026-04-03T16:40:31.188985-04:00,read,key7,0.859,0,false
2026-04-03T16:40:31.189412-04:00,read,key0,1.956,0,false
2026-04-03T16:40:31.188538-04:00,read,key1,9.097,0,false
2026-04-03T16:40:31.183009-04:00,read,key9,14.712,0,false
2026-04-03T16:40:31.150268-04:00,read,key7,47.474,0,false
2026-04-03T16:40:31.14981-04:00,read,key0,47.995,0,false
2026-04-03T16:40:31.189851-04:00,read,key8,7.984,0,false
2026-04-03T16:40:31.149844-04:00,read,key6,48.114,0,false
2026-04-03T16:40:31.187713-04:00,read,key5,10.283,0,false
2026-04-03T16:40:31.197748-04:00,read,key8,0.813,0,false
2026-04-03T16:40:31.197727-04:00,read,key4,1.243,0,false
