timestamp,type,key,latency_ms,version,stale
2026-04-03T16:34:09.136221-04:00,write,key2,1236.690,97,false
2026-04-03T16:34:09.136169-04:00,write,key7,1236.883,84,false
2026-04-03T16:34:09.136138-04:00,write,key8,1236.799,53,false
2026-04-03T16:34:09.136152-04:00,write,key0,1236.996,74,false
2026-04-03T16:34:09.136165-04:00,write,key6,1237.134,71,false
2026-04-03T16:34:09.13617-04:00,write,key9,1237.037,78,false
2026-04-03T16:34:09.136168-04:00,write,key7,1237.223,85,false
2026-04-03T16:34:09.136135-04:00,write,key6,1237.342,70,false
2026-04-03T16:34:09.136189-04:00,write,key2,1237.300,98,false
2026-04-03T16:34:09.136135-04:00,write,key3,1237.449,77,false
2026-04-03T16:34:10.373125-04:00,write,key0,1243.068,76,false
2026-04-03T16:34:10.373246-04:00,write,key5,1242.914,75,false
2026-04-03T16:34:10.373633-04:00,write,key6,1242.659,72,false
2026-04-03T16:34:10.373527-04:00,write,key8,1242.823,54,false
2026-04-03T16:34:10.373313-04:00,write,key5,1242.856,76,false
2026-04-03T16:34:10.3734-04:00,write,key2,1243.063,99,false
2026-04-03T16:34:10.373187-04:00,write,key0,1243.255,75,false
2026-04-03T16:34:10.373486-04:00,write,key5,1242.685,77,false
2026-04-03T16:34:10.37332-04:00,write,key0,1242.875,77,false
2026-04-03T16:34:10.373512-04:00,write,key4,1242.660,68,false
2026-04-03T16:34:11.616351-04:00,read,key8,6.467,54,false
2026-04-03T16:34:11.616521-04:00,read,key8,6.323,54,false
2026-04-03T16:34:11.622873-04:00,write,key3,1234.756,78,false
2026-04-03T16:34:11.616485-04:00,write,key8,1241.306,56,false
2026-04-03T16:34:11.622873-04:00,write,key1,1234.759,74,false
2026-04-03T16:34:11.616602-04:00,write,key9,1241.137,81,false
2026-04-03T16:34:11.616589-04:00,write,key9,1241.354,80,false
2026-04-03T16:34:11.616371-04:00,write,key9,1241.619,79,false
2026-04-03T16:34:11.616289-04:00,write,key5,1241.434,78,false
2026-04-03T16:34:11.616432-04:00,write,key4,1241.731,69,false
2026-04-03T16:34:11.616288-04:00,write,key8,1242.259,55,false
2026-04-03T16:34:11.616764-04:00,write,key0,1241.787,78,false
2026-04-03T16:34:12.857918-04:00,read,key4,6.261,69,false
2026-04-03T16:34:12.857729-04:00,write,key4,1245.074,71,false
2026-04-03T16:34:12.864234-04:00,write,key8,1238.729,57,false
2026-04-03T16:34:12.858017-04:00,write,key4,1245.117,70,false
2026-04-03T16:34:12.857856-04:00,write,key7,1245.310,86,false
2026-04-03T16:34:12.85797-04:00,write,key1,1244.867,75,false
2026-04-03T16:34:12.858579-04:00,write,key3,1244.687,79,false
2026-04-03T16:34:12.857825-04:00,write,key5,1245.476,79,false
2026-04-03T16:34:12.858183-04:00,write,key9,1245.149,82,false
2026-04-03T16:34:12.85807-04:00,write,key0,1245.346,79,false
2026-04-03T16:34:12.858588-04:00,write,key0,1244.843,80,false
2026-04-03T16:34:14.103217-04:00,write,key4,1239.907,73,false
2026-04-03T16:34:14.103055-04:00,write,key4,1240.198,72,false
2026-04-03T16:34:14.10344-04:00,write,key9,1239.824,83,false
2026-04-03T16:34:14.103182-04:00,write,key3,1239.980,80,false
2026-04-03T16:34:14.103325-04:00,write,key8,1240.199,59,false
2026-04-03T16:34:14.103425-04:00,write,key0,1240.113,82,false
